First Term Gpa,Second Term Gpa,First Language,Funding,School,Fast Track,Coop,Residency,Gender,Previous Education,Age Group,High School Average Mark,Math Score,English Grade,FirstYearPersistence
4.108696,4.14,1,2,6,1,1,1,1,2,6,95.11,40.41,9,1
2.847826,0.825,1,2,6,2,2,1,2,0,1,81,37,9,1
1.86,2,1,2,6,2,2,1,2,1,1,71,28,9,1
2.472222,1.26,3,4,6,1,2,2,1,2,3,77.13,19,8,0
4.28,4.068182,1,2,6,2,1,1,1,2,3,97,20,9,1
3.673913,3.714286,3,4,6,2,2,2,1,2,2,78.79,40,4,1
3.434783,3.134615,3,4,6,1,2,2,1,2,3,83.49,42.39,8,1
3.208333,2.565217,3,4,6,1,2,2,2,2,3,77.53,31.94,8,1
3.88,3.863636,1,2,6,2,1,1,2,1,2,69,34,9,1
1.5625,0,1,2,6,2,2,1,2,1,2,55,18,9,0
3.452381,2.142857,3,4,6,1,2,2,2,1,3,78.24,38.6,9,1
1.15,1.815789,3,2,6,2,1,1,2,2,4,64.83,25,8,1
3.85,4.022727,3,4,6,1,2,2,1,1,3,92.68,45.35,7,1
2.894737,2.740741,3,4,6,1,1,2,2,2,4,79.49,29.75,7,1
0.8263846100000003,0.61767778,1,2,6,2,2,1,2,1,3,65,17,9,0
1.125,1.0625,1,2,6,2,1,1,2,1,1,65,14,7,0
2.131579,2.981481,3,4,6,1,2,2,2,1,3,76.79,42.39,10,1
0.705882,0.25866954000000003,1,2,6,2,2,1,2,1,1,62,24,8,0
1.761905,0,1,2,6,2,2,1,2,1,2,74,23.11,4,1
3.02381,2.772727,3,4,6,2,2,2,2,1,1,79.43,39,4,1
3.368421,3.456522,1,2,6,2,1,1,2,1,1,87,32.58,8,1
3.36,3.56,1,2,6,2,1,1,2,1,3,92,44,8,1
2.625,2.8,3,4,6,2,2,2,2,2,3,76.2,37.12,8,1
0,0.9122868200000006,3,4,6,2,2,2,2,2,2,68.24,16,8,0
3.825,3.666667,3,4,6,1,2,2,2,2,3,84.76,45.46,10,1
0,0.2636503599999999,1,2,6,2,2,1,2,0,2,50,20,7,0
3.76,4.1,3,2,6,2,1,1,2,2,7,87.79,46,8,1
1.261905,0.964286,1,2,6,2,1,1,2,1,2,74,17,9,0
3.473684,2.909091,1,8,6,2,2,1,2,2,5,84.91,22,9,1
2.9,2.825,1,2,6,2,2,1,2,1,1,74,36,10,1
3.56,3.477273,3,2,6,2,1,1,2,1,1,84,19,10,1
2.6,2.433333,1,2,6,2,2,1,2,1,2,70,39,9,1
1.9141542600000023,0.66731148,1,2,6,2,2,1,2,2,3,72,20,9,0
3.0625,3.282609,3,4,6,2,2,2,2,2,1,77.85,48,10,1
4.295455,4.078947,1,2,6,2,1,1,2,2,5,90.95,45,10,1
3.4,3.096154,3,4,6,2,2,2,2,0,3,78.43,46,8,1
3.225,1.90625,1,2,6,2,1,1,2,2,2,75,32,9,0
2.76087,2.229167,1,2,6,2,2,1,2,1,2,71,34,9,1
3.5,3.42,3,4,6,1,2,2,2,1,4,83.76,40.24,10,1
2.333333,2.634615,3,4,6,1,2,2,1,1,3,78.16,28.26,7,1
4.136364,3.977273,1,2,6,2,2,1,2,1,1,89,40,7,1
4.047619,3.76,1,2,6,2,1,1,2,1,2,88,47,9,1
2.65,3.05,1,2,6,2,1,1,2,1,1,84,21,9,1
3.261905,2.956522,1,2,6,2,1,1,2,1,1,88,30,9,1
4.214286,4.071429,1,2,6,2,2,1,1,2,3,92.14,37,9,1
3.86,4.340909,1,2,6,2,2,1,1,2,2,87,47,10,0
3.1,3.022727,3,4,6,1,2,2,2,2,3,79.33,40.96,8,1
2.5625,2.068182,3,4,6,2,2,2,2,1,3,76.01,43,8,1
4.105263,4.159091,1,8,6,2,2,1,2,0,8,90.54,32,9,1
4.369565,4.5,3,1,6,2,1,1,2,2,4,85,46,10,1
2.956522,2.704545,3,4,6,1,1,2,2,1,3,79.5,32.63,7,1
4.181818,3.714286,3,2,6,2,2,1,2,2,3,87.18,35,10,1
4.357143,4.5,1,2,6,2,1,1,1,2,5,90.53,50,9,1
0.727273,0.692308,1,2,6,2,1,1,2,1,2,71,27,9,1
3.8125,3.547619,3,4,6,2,1,2,2,2,1,83.58,46,10,1
3.73913,2.7,3,4,6,1,2,2,2,1,3,77.3,43.39,9,1
3.14,3.7,1,2,6,2,2,1,2,1,1,77,33,9,1
3.826087,3.7,3,4,6,1,2,2,1,1,3,85.7775,44.38,8,1
3.690476,2.625,3,4,6,2,2,2,2,1,3,78.27,44,8,1
3.909091,3.318182,3,4,6,2,2,2,2,2,3,83.91,24,8,1
3.309524,3.631579,1,2,6,2,1,1,2,1,1,78,20,9,1
1.833333,2.045146533333334,3,4,6,2,2,2,2,1,1,78.51,44,8,0
3.34,3.42,1,2,6,2,2,1,2,1,1,72,16,3,1
3.1,3.5,1,2,6,2,2,1,1,1,2,84,32.67,9,1
4.184211,3.975,1,2,6,2,2,1,2,1,3,82,30,9,1
4.25,3.865385,3,4,6,1,2,2,1,1,3,94.59,46.31,8,1
2.75,2.875,1,2,6,2,1,1,1,1,2,87,40,9,1
0.761905,1.0654221000000001,1,2,6,2,1,1,2,1,1,73,25,7,0
2.5,2.545455,3,4,6,2,2,2,2,1,2,75.51,25,8,0
3.3,3.5,3,4,6,1,2,2,2,1,3,81.07,34.9,7,1
0.545455,2.4732939699999994,1,2,6,2,2,1,2,2,3,76,27.15,9,0
4.104167,4.0625,1,2,6,2,2,1,2,1,3,92,47,4,1
4.5,4.461538,1,2,6,1,1,1,1,2,4,95.97,40.38,9,1
1.928571,1.617647,1,2,6,2,2,1,2,1,1,51,19,9,1
1.428571,0.32210388999999984,3,2,6,2,1,1,2,1,1,62,25,4,0
0,0.9668488599999999,1,2,6,2,1,1,1,1,1,65,11,7,0
2.880952,2.166667,3,8,6,2,2,1,2,1,4,74,18,9,1
3.62,4,1,1,6,2,1,1,2,2,3,85,29,9,0
3.76,4.083333,1,1,6,2,1,1,2,2,4,88.34,36.14,3,1
3.56,3.153846,3,4,6,1,2,2,2,2,3,80.42,42.25,8,1
3.3,3.108696,1,2,6,2,2,1,2,1,2,68,20,7,1
2.107143,3,3,4,6,1,2,2,2,1,3,75.95,42.73,8,1
2.958333,3.160714,3,4,6,1,2,2,1,2,3,84.93,37.34,8,1
3.785714,3.652174,1,2,6,2,1,1,1,1,1,90,29,9,1
1.0635492699999995,0.29177575,1,2,6,2,2,1,2,0,3,61,19,9,0
2.934783,2.730769,3,4,6,1,2,2,2,2,3,79.2,33.28,8,1
3.16,2.98,1,2,6,2,1,1,2,0,4,93,31,7,1
4.04,3.925,3,2,6,2,2,1,2,1,1,87,38,9,1
0,1.1285611608333328,1,2,6,2,1,1,2,0,2,83,43,9,0
2,0,3,2,6,2,2,1,1,1,1,57,29,4,0
2.275,2.636364,3,4,6,1,2,2,2,1,4,76.14,26.53,7,1
3.043478,2.413043,1,2,6,2,2,1,2,1,1,81,42,7,1
2.978261,3.04,3,4,6,1,2,2,2,2,3,76.01,38.42,10,1
3.521739,2.782609,1,2,6,1,2,1,2,2,7,85.05,35.65,10,1
4.431818,4.409091,1,2,6,2,1,1,2,2,4,98,45,9,1
3.522727,3.022727,1,2,6,2,2,1,2,2,4,82.17,25,9,1
0,0.6488370699999999,1,2,6,2,2,1,2,1,1,77,22,7,0
3.347826,1.710526,1,2,6,2,2,1,2,1,2,69,27,9,1
3.145833,2.777778,1,2,6,2,2,1,2,2,2,94,27,9,1
3.675,3.761905,3,4,6,1,2,2,1,2,3,91.98,44.68,8,1
0.652174,3.660576418,3,4,6,1,2,2,2,1,3,78.38,37.51,9,0
3.125,1.269231,3,2,6,2,1,1,2,2,2,63,43,4,1
3.825,3.568182,3,4,6,1,2,2,1,1,3,89.81,43.91,8,1
1.642857,1.2742453899999993,1,2,6,2,1,1,2,1,1,87,24,7,0
4.38,4.5,1,1,6,2,1,1,2,2,3,85,45,9,1
3.333333,3.652174,3,4,6,2,2,2,2,2,1,76.04,47,9,1
3.270833,3.45,3,2,6,2,2,1,2,2,5,80.46,16,10,1
2.82,2.02,3,4,6,1,2,2,2,1,3,68,31.14,4,1
2.095238,2.045455,1,2,6,2,2,1,2,2,2,71.56,22,3,1
3.73913,3.211538,3,4,6,1,2,2,2,1,3,83.84,42.84,8,1
2.861111,1.478261,3,2,6,2,1,1,2,2,2,68,30,10,1
3.236842,1.233333,1,2,6,2,2,1,2,1,1,74,32,9,1
4,4,1,2,6,2,1,1,1,2,2,86,36,9,1
3.809524,3.652174,1,2,6,2,1,1,2,1,1,88,27,9,1
2.608696,2.846154,3,4,6,1,2,2,2,2,3,75.51,39.63,10,1
4.159091,4.421053,3,2,6,2,1,1,2,1,1,92,23,9,1
2.611111,2.470588,3,4,6,1,2,2,2,1,3,73.42,30.62,9,1
2.75,3.125,3,4,6,1,2,2,2,2,3,79.29,40.48,10,1
2.35,2.403846,3,4,6,1,2,2,1,2,4,79.24,26.5,8,1
1.857143,0,1,2,6,2,2,1,2,1,2,76,27,7,1
2.791667,2.357143,3,4,6,2,2,2,2,1,2,61.44,48,8,1
3.152174,3,3,4,6,1,2,2,1,2,3,83.28,41.05,10,1
2.5625,3.0625,3,4,6,1,2,2,2,2,3,76.95,41.77,8,1
3,2.961538,3,4,6,1,2,2,2,2,3,80.58,37.77,8,0
3.6875,4.047619,3,2,6,2,1,1,2,1,2,88.35,49,10,1
3.458333,3.727273,1,2,6,2,1,1,2,2,4,85.9275,40,10,1
0,2.045146533333334,3,4,6,2,2,2,2,1,1,74.99,44,8,0
2.46875,0.933333,1,2,6,2,2,1,1,1,1,69,18,1,1
4.125,3.903846,3,4,6,1,1,2,2,1,3,96.56,46.37,10,1
1.363636,0.695652,1,2,6,2,2,1,2,1,2,78,36,9,0
2.852941,3.113636,3,4,6,1,2,2,1,2,3,80.81,37.45,10,1
3.03125,2.125,3,4,6,2,2,2,2,1,3,78.92,39,8,1
1.789474,1.5,1,2,6,2,1,1,2,1,1,76,14,9,0
2.104167,3.090909,1,2,6,2,2,1,2,1,1,75,22,7,1
3.761905,3.217391,1,2,6,2,1,1,2,2,3,89,30,10,1
3.891304,4.142857,3,4,6,2,2,2,1,2,1,87.99,42,8,1
3.975,3.894737,1,2,6,2,1,1,2,1,1,95,25,9,1
3.333333,2.660714,3,4,6,1,2,2,2,2,3,79.5,33.46,4,1
3.625,2.892857,3,4,6,1,2,2,2,2,3,81.27,42.68,8,1
4.043478,3.9,3,4,6,1,2,2,1,1,3,94.39,45.63,10,1
0.8888470599999999,0.46521155000000014,1,2,6,2,2,1,2,1,2,59,19,3,0
3.605263,2.818182,1,2,6,2,2,1,2,1,2,59,36.62,9,1
2.75,2.382353,3,4,6,2,2,2,2,1,2,67.36,48,9,1
2.28,3.375,1,2,6,2,1,1,2,1,2,77,26,9,1
4.347826,3.452381,1,2,6,1,1,1,2,2,3,88.51,40.18,9,1
3.020833,3.846154,3,4,6,1,2,2,2,2,3,81.81,40.91,10,1
2.125,0,1,2,6,2,1,1,2,0,2,80,36,9,0
3.934783,3.68,3,4,6,1,2,2,1,2,3,87.34,43.64,8,1
4.369565,4.357143,3,2,6,2,1,1,2,2,6,86.54,49,4,1
4.05,3.204545,1,2,6,1,1,1,1,2,3,86.68,38.98,9,0
0.625,0,1,2,6,2,2,1,2,2,3,81.21,26,9,1
2.392857,3.222222,1,2,6,2,1,1,2,1,1,79,42,7,0
3.794118,3.818182,3,4,6,1,2,2,1,2,4,92.26,46.96,10,1
3.083333,3.25,3,4,6,1,2,2,2,1,3,79.47,40.46,8,1
2.5,1.833333,1,2,6,2,2,1,2,1,2,78,29,7,1
3.347826,3.136364,1,2,6,2,2,1,1,2,2,94,44,7,1
3.673913,3.2,3,2,6,2,1,1,2,1,1,76,30,7,1
2.613636,2.03125,1,2,6,2,1,1,2,2,1,80,29,7,0
0.225,0,1,2,6,2,2,1,2,1,2,60,27,9,0
0,1.33084362,1,2,6,2,1,1,1,1,3,66,20,9,0
2.826087,1.807692,3,4,6,1,1,2,2,1,3,72.88,31.51,9,1
3.380952,2.333333,1,2,6,2,1,1,1,1,1,92,40,9,0
3.428571,1.433333,1,2,6,2,1,1,1,1,3,89,49,7,1
0.204545,0.7384327499999999,1,2,6,2,2,1,2,2,2,65,22,9,0
3.166667,2.5,3,2,6,2,2,1,1,1,3,80,26,10,1
3.2,2.595238,1,2,6,2,2,1,2,1,1,78,24,7,1
2.675,3.333333,3,4,6,1,2,2,1,1,3,77.76,36.53,9,1
4.2,3.65625,1,2,6,1,1,1,1,2,3,93.29,36.94,9,0
2.5625,2.681818,3,8,6,2,2,1,1,0,4,78.13,47,8,1
3.571429,2.788462,1,2,6,2,2,1,2,2,2,87,39,9,1
1.5,1.6,1,2,6,2,1,1,2,1,2,78,31,9,1
3.326087,3.519231,3,4,6,1,2,2,2,1,3,80.4,39.91,8,1
4.204545,3.98,3,4,6,2,2,2,1,2,2,91.88,48,8,1
2.159091,2.865385,3,4,6,1,2,2,2,2,3,70.51,40.52,10,1
3.607143,3.423077,1,2,6,2,2,1,1,1,3,89,34.23,3,1
0,2.472753294476189,3,4,6,1,2,2,2,1,3,79.08,37.69,8,0
1.5,2.444444,1,2,6,2,2,1,2,1,1,85,18,7,1
3.6,3.1,1,2,6,2,2,1,2,1,1,77,31,9,1
2.725,2.195652,1,2,6,2,2,1,2,1,1,82,43,9,1
0,0.36928123,1,2,6,2,2,1,2,1,2,52,18,3,0
0.409091,1.7,3,4,6,2,2,2,2,0,1,75.07,32,4,1
3.652174,3.807692,3,4,6,1,2,2,1,2,3,89.03,45.02,8,1
3.4375,2.978261,1,2,6,2,1,1,2,1,2,69,17,4,1
4.065217,3.717391,3,4,6,2,2,2,2,1,1,80.655,49,9,1
2.475,1.416667,1,2,6,2,1,1,2,1,1,71,31,9,1
3.022727,2.5,1,2,6,2,2,1,2,1,1,77,22,9,1
0,0.07983985,1,2,6,2,2,1,2,1,3,53,16,9,0
4.272727,4.25,3,8,6,2,2,1,2,2,7,86.5,48,8,1
3.86,3.961538,1,2,6,2,1,1,2,1,1,95,42,9,1
3.7,3.380952,3,4,6,1,2,2,2,1,4,85.1,43.43,9,1
3.875,3.416667,3,4,6,2,2,2,2,1,1,82.43,48,8,1
4.090909,3.861111,1,2,6,2,2,1,2,1,5,81,28,9,1
4.195652,4.119048,3,2,6,2,1,1,1,2,7,91.53,47,10,1
3.56,3.190476,1,2,6,2,2,1,2,1,3,71,29,9,1
2.613636,2.87931,3,4,6,1,1,2,2,1,3,78.35,39.14,8,1
0.76087,0,1,2,6,2,1,1,2,1,1,79,34,9,0
2.642857,2.725,1,2,6,2,2,1,2,1,1,81,23,9,1
3.090909,2.772727,1,2,6,2,1,1,1,1,2,83,32,9,1
2.92,2.928571,1,2,6,2,1,1,2,1,1,79,26,9,1
3.456522,2.557692,3,4,6,1,2,2,2,1,3,81.5,35.63,7,1
2.380952,2.130435,1,2,6,2,2,1,2,1,1,78,31,9,1
3.421053,2.2951767556666676,3,2,6,2,2,1,2,2,7,82.31,45,8,0
3.75,3.694444,1,2,6,2,1,1,2,1,1,84,42,9,1
1,1.25,1,2,6,2,2,1,2,1,1,81,27,9,0
3.804348,3.519231,3,4,6,1,2,2,1,2,3,91.91,45.9,10,1
3.880952,3.568182,1,2,6,2,1,1,2,1,1,89,38,9,1
1.305556,1.5650672700000008,3,2,6,2,1,1,2,1,1,75,44,7,0
0,0,3,4,6,2,1,2,2,1,3,69.33897205572204,27.05,8,0
2.86,2.375,3,4,6,2,1,2,2,0,1,63.3,19,8,1
1.809524,1.619048,1,2,6,2,2,1,2,1,1,78,23,7,0
3.934783,3.72,3,4,6,1,2,2,2,2,4,83.06,45.13,10,1
3.194444,3.519231,3,4,6,1,2,2,2,1,3,85.55,37.23,7,1
3.568182,2.931818,3,4,6,2,1,2,2,1,1,86.21,41,8,1
2.73913,2.307692,3,4,6,1,2,2,2,2,3,74.08,38.62,8,1
1.782609,1.891304,3,4,6,2,2,2,2,2,1,70.68,43,8,1
2.657895,0.3,1,2,6,2,1,1,2,2,3,88,25,7,0
0.315789,0.18202597999999998,1,2,6,2,2,1,2,1,3,55,22,9,0
2.2,2.59375,1,2,6,2,2,1,1,2,4,64.87,27,9,1
2.5,3.045455,3,4,6,1,2,2,2,1,3,74.68,40.42,8,1
0,2.636364,3,4,6,2,1,2,1,2,4,78.54,48,9,0
3.94,2.695652,3,2,6,2,2,1,2,1,2,78,48,4,1
0,0,1,2,6,2,2,1,2,0,2,40.39666666666667,21,9,1
3.891304,4.019231,1,4,6,1,1,2,1,2,4,92.8,45.47,9,1
4,3.904762,1,2,6,2,2,1,1,1,1,94,37.12,9,1
2.947368,2.586957,3,4,6,1,2,2,2,1,3,71.83,33.04,3,1
2.642857,0,1,2,6,2,1,1,2,1,2,69,43,8,1
0,1.1976086599999995,1,2,6,2,2,1,2,1,1,67,31,9,0
3.368421,3.12,1,2,6,2,2,1,2,1,1,79,30.31,9,1
3.266667,2.44,3,4,6,1,2,2,2,2,3,81.2,29.95,8,1
3.236842,2.763158,3,4,6,2,2,2,2,1,2,79.09,22,8,1
1.928571,2.043478,1,2,6,2,2,1,2,1,2,68,11,3,1
2,1.210526,1,2,6,2,1,1,1,1,2,74,24,9,1
2.470588,2.18,3,4,6,2,2,2,2,1,3,75.32,22,8,1
0,0,1,2,6,2,2,1,2,1,1,73,32,9,0
3.630435,3.833333,1,8,6,2,2,1,1,0,6,86.1475,46,8,1
2.727273,2.295455,3,4,6,2,2,2,2,1,3,71.87,31,7,1
3.119048,3.041667,1,2,6,2,1,1,2,1,2,74,36,8,1
1.03125,0.666667,1,2,6,2,2,1,1,1,1,74,18,3,0
0,2.125,1,2,6,2,1,1,2,2,3,71,19,9,1
3.675,3.5,3,4,6,1,2,2,2,2,2,87.26,44.64,8,1
2.6,2.605263,3,4,6,1,2,2,2,1,3,74.06,36.11,10,1
2.826087,1.725,1,2,6,2,2,1,1,1,3,71,17,9,1
1.192308,1.214286,3,2,6,2,2,1,2,1,2,52,29,4,1
2.894737,2.46,3,4,6,1,2,2,2,1,3,71.33,34.97,10,1
3.391304,3.1,3,4,6,1,2,2,2,2,3,76.86,40.39,4,1
3.395833,3.478261,3,4,6,1,1,2,2,1,4,82.81,41.48,9,1
3.04,2.590909,3,4,6,1,1,2,2,2,3,73.9,36.99,10,0
3.675,3.931818,3,4,6,1,2,2,1,1,3,91.02,44.2,7,1
2.04,1.875,3,4,6,2,2,2,1,2,3,71.66,24,4,1
3.595238,3.340909,1,2,6,2,1,1,2,1,2,79,34,9,1
3.961538,4.108696,3,4,6,1,2,2,2,2,3,94.83,45.44,10,1
3.23913,3.527778,1,2,6,2,2,1,1,1,1,96,27,9,0
4.076923,3.108696,1,2,6,2,2,1,2,1,2,92,45,9,1
4.403846,4.434783,1,2,6,1,2,1,2,2,3,92.34,34.39,9,1
0,0.9904040800000005,1,2,6,2,2,1,2,1,2,67,26,9,0
0,2.472753294476189,3,4,6,1,2,2,2,1,3,79.08,37.69,8,0
4.166667,4.111111,1,2,6,2,2,1,1,2,3,94,35.94,9,1
4.28,4.340909,1,2,6,2,1,1,2,1,3,72,42,9,1
1.676471,1.733333,1,2,6,2,1,1,2,1,1,81,31,9,1
1.9,2.071429,1,2,6,2,2,1,2,1,1,68.75,22,8,1
0.25,0.7494729099999999,1,2,6,2,2,1,2,1,1,67,22,7,0
3.979167,3.589286,3,4,6,1,2,2,1,2,3,87.03,42.43,4,1
2.26,1.8,1,2,6,2,1,1,2,1,1,80,22,3,1
3.3,3.275,1,2,6,2,2,1,2,1,3,77,16,9,1
2.978261,2.134615,1,1,6,2,1,1,2,1,1,88,27,9,1
3.475,3.454545,3,4,6,1,2,2,1,2,4,84.16,38.75,8,1
1.676471,2.678571,3,4,6,2,2,2,2,2,1,75.67,12,4,0
4.354167,4.340909,1,2,6,2,2,1,1,1,3,96,41,9,1
3.131579,2,1,2,6,2,1,1,2,2,4,68,13,9,1
3.431818,1.795455,1,2,6,2,1,1,2,1,2,78,21,7,1
3.043478,3.08,3,4,6,1,2,2,2,2,3,72.51,40.62,8,1
2.32,2.45,1,2,6,2,2,1,2,1,2,81,30,7,1
0.48,1.6516244200000023,1,2,6,2,2,1,2,1,1,70,24,9,0
3.333333,3.46,3,4,6,1,2,2,1,1,3,83.12,39.22,9,1
3.309524,2.868421,1,2,6,2,1,1,2,2,3,81.44,30,10,1
3.979167,4.227273,3,8,6,2,2,1,2,1,6,84,48,8,1
2.204545,2.347826,1,2,6,2,2,1,2,2,2,60.85,18,7,1
2.880952,2.47619,1,1,6,2,1,1,2,1,2,68,21,7,1
2.454545,1.84375,1,2,6,2,2,1,2,1,2,72,31,7,1
4.434783,4.5,1,2,6,2,1,1,2,1,1,93,44,9,1
3.659091,3.526316,1,2,6,1,2,1,1,2,6,88.07,34.95,8,1
4.217391,4.270833,3,4,6,1,1,2,1,2,3,96.75,47.8,10,1
4.369565,4.357143,3,4,6,2,2,2,1,1,2,92.94,49,7,1
3.56,1.309524,1,2,6,2,2,1,2,1,1,83,24,7,1
3.869565,3.291667,3,4,6,1,1,2,2,2,3,85.64,38.09,10,1
3.8,3.795455,3,4,6,1,2,2,1,1,3,91.03,45.69,7,1
2.833333,2.28,3,4,6,2,1,2,1,1,2,84,48,8,1
3.608696,2.630435,3,4,6,2,2,2,2,1,1,74.14,44,4,1
2.916667,3.416667,3,4,6,1,2,2,2,2,3,81.01,34,10,1
2.934783,2.846154,3,4,6,1,2,2,2,2,3,77.49,34.98,8,1
3.090909,2.981481,1,4,6,1,2,2,2,2,4,79.96,38.92,8,1
3.630435,4.02381,3,4,6,2,2,2,2,2,1,86.41,45,7,1
1.5,2.545455,1,2,6,2,2,1,2,2,3,80,25,7,0
2.913043,3.173077,3,2,6,1,2,1,1,2,5,80.94,29.3,8,1
2.547619,2,1,2,6,2,2,1,2,1,1,73.36,14,7,1
3.5,3.022727,1,2,6,2,1,1,2,2,2,80,22,9,1
3.238095,3.230769,3,4,6,2,2,2,1,2,1,79.09,32,8,1
3.270833,3.410714,3,4,6,1,2,2,2,2,3,80.8,34.57,8,1
2.318182,1.552632,3,2,6,2,2,1,2,1,2,78,23,4,1
4.021739,3.952381,3,4,6,2,2,2,1,2,1,90.19,43,8,1
0.285714,1.3033922799999993,1,2,6,2,1,1,2,1,2,93,23,7,0
4.363636,4.184211,1,8,6,2,2,1,2,0,7,87.33,39,10,1
4.052632,3.222222,1,2,6,2,1,1,1,0,2,87,38,9,1
3.380952,2.840909,1,2,6,2,1,1,2,0,4,91,48,7,1
2.5,2.452381,3,4,6,1,2,2,2,1,3,75.15,28.94,7,1
4.309524,4.357143,1,2,6,2,2,1,2,1,4,84,43,9,1
1.75,1.071429,3,4,6,1,2,2,2,1,4,67.63,29.12,8,1
2.964286,3.111111,1,2,6,2,2,1,1,2,3,86,29.37,9,1
3.368421,2.152174,3,2,6,2,1,1,2,1,3,74,24,4,1
1,1.380952,3,4,6,2,2,2,1,2,1,70.18,26,8,0
0.375,0,1,2,6,2,1,1,1,1,2,63,22,9,0
3.28,3.166667,1,1,6,2,1,1,2,1,1,90,31,9,1
1.477273,1.5,3,4,6,2,2,2,2,2,1,75.08,15,10,1
2.357143,2.45,3,2,6,2,2,1,1,0,2,86,30,7,1
4.045455,4.236842,1,2,6,2,2,1,2,1,2,92,38,9,1
4,3.666667,1,2,6,2,2,1,1,2,3,86,34.18,9,1
3.6,3.022727,3,4,6,1,2,2,1,2,3,84.23,43.71,8,1
3.571429,2.477273,3,4,6,1,2,2,2,1,4,80.96,42.47,4,1
3.852941,4.029412,1,2,6,2,1,1,2,0,7,89.18,34,9,1
1.964286,2.868421,3,4,6,2,2,2,2,2,1,72.56,44,10,1
3.4,3.096154,3,4,6,2,1,2,2,1,2,75.96,46,10,1
2.25,0.36908679000000005,1,2,6,2,2,1,2,1,3,59,20,9,0
3.204545,3.875,1,2,6,2,1,1,1,1,3,75.54,23,9,1
3.76,2.98,3,4,6,1,1,2,2,1,3,85.98,44.02,7,1
4.23913,4.021739,1,2,6,1,1,1,2,2,3,107,30.25,9,1
3.619048,3.565217,1,2,6,2,1,1,1,2,3,88,33,9,1
3.863636,3.840909,1,2,6,2,2,1,2,2,8,85.96,36.75,10,1
2.25,2.5293023999999997,1,2,6,2,2,1,2,1,2,75,34,9,0
2.472222,2.547619,3,4,6,1,2,2,2,1,3,74.64,28.86,7,1
1.605263,1.2508766700000007,1,2,6,2,2,1,2,1,1,78,22,9,0
2.941176,0.78125,1,2,6,2,2,1,2,1,1,68,26.96,9,1
3.613636,2.795455,3,4,6,2,2,2,2,1,2,88,46,8,1
3.375,3.047619,3,4,6,2,2,2,2,2,1,77.83,48,9,1
3.413043,2.98,3,4,6,1,2,2,2,2,3,75.03,44.12,10,1
3.847826,3.652174,3,4,6,2,2,2,2,2,1,81.26,47,8,1
3.62,4.145833,1,1,6,2,1,1,2,2,3,85.19,30,9,1
1.736842,0,1,2,6,2,2,1,2,1,2,64,19,7,1
3.652174,3.454545,3,4,6,1,2,2,2,2,3,83.23,43.61,8,1
1.52381,1.3749117499999988,1,2,6,2,2,1,2,2,5,71.75,36,9,0
1.961538,0,1,2,6,2,2,1,2,1,1,72,33,9,0
2.214286,0.6932858999999999,1,2,6,2,2,1,2,1,2,67,17,7,0
4.391304,4.192308,1,2,6,1,1,1,2,2,4,92,40.3,10,1
0.42,0.9861837699999996,1,2,6,2,2,1,2,1,1,60,20.79,3,0
3.057692,3.4,1,9,6,2,2,1,2,0,7,67,31,9,1
2.608696,2.403846,3,4,6,1,2,2,1,2,3,78.81,23,8,1
1.833333,0.75,3,4,6,2,2,2,1,1,2,66,16,3,1
4.095238,4.333333,1,2,6,2,2,1,1,2,3,97,40.48,10,1
4.021739,3.694444,1,2,6,2,2,1,1,1,1,86,37,9,0
4.304348,4.24,1,2,6,1,2,1,2,2,4,94.72,40.35,9,1
1.307692,1.15,1,2,6,2,2,1,2,0,1,63,18,7,1
0.97619,1.111111,1,2,6,2,2,1,2,1,1,60,28.98,10,0
3.304348,2.403846,3,4,6,1,2,2,2,1,3,79.75,30.34,7,1
4.153846,4.021739,3,4,6,1,2,2,2,2,3,97.66,48,8,1
2.214286,1.638889,1,2,6,2,2,1,2,1,2,61,23,7,1
2.263158,1.863636,1,2,6,2,1,1,2,1,1,63,16,7,1
2.425,2.565217,3,4,6,2,1,2,1,0,2,62,37,4,1
3.4375,3.192308,3,4,6,1,1,2,2,1,3,70.52,43.21,10,1
2.477273,1.54,3,4,6,1,1,2,2,1,3,72.58,30.91,9,1
3.847826,2.826923,3,4,6,1,2,2,2,1,3,78.5,42.98,10,1
3.630435,3.769231,3,2,6,1,2,1,2,2,5,95,35.46,8,1
0.78,0.32047254000000003,1,2,6,2,2,1,2,1,2,58,25,7,0
4,3.5,3,4,6,1,2,2,1,1,3,89.94,43.96,9,1
3.477273,3.596154,3,4,6,1,2,2,2,1,3,86.355,41.43,10,1
1.913043,3.25,1,2,6,2,2,1,2,1,2,76,35,9,0
1.352941,2.464286,1,2,6,2,1,1,2,1,6,62,22,3,1
3,3.16,3,4,6,1,2,2,2,2,4,84.75,37.04,8,1
1.928571,2.807692,3,4,6,2,1,2,2,1,2,67,44,8,1
4.363636,4.431818,1,2,6,2,1,1,2,2,5,84.29,47,9,1
2.947368,2.388889,1,2,6,2,2,1,2,1,2,76,16,9,1
2.46875,1.383810660000001,1,2,6,2,2,1,2,1,2,70,27.68,7,0
2.552632,1.615385,1,2,6,2,2,1,2,1,3,78,29,9,1
4.090909,4,1,2,6,2,1,1,2,1,1,90,31,9,1
3.5625,3.729167,3,4,6,2,2,2,2,2,1,87.6625,47,8,1
0.52,1.1238260499999995,3,2,6,2,2,1,2,0,4,60,32,4,0
